id,kind,sha,created,license,params,base_model,tier,relation,parent,decision_contract_evidence,note
flock-io/this-that-model-1.0,model,3d927195c4f9845efe66c5715883a7a0f42b1239,2026-09-20T01:03:04.000Z,mit,1881825088,decider-2b,T1,,,ion   - structured-output   - calibration   - decision-making   - de,named T1 (own recipe/decision head; see card)
flock-io/this-that-model-1.2,model,c4d1c30b8d512d278726de439b8cc81fccc70c8f,2026-09-23T15:58:30.000Z,mit,1881825088,decider-2b,T1,,,ion   - structured-output   - calibration   - decision-making   - de,named T1 (own recipe/decision head; see card)
mradermacher/this-that-model-1.0-GGUF,model,9a505d192410c593bf3119b5d780630cd74c674f,2026-09-20T22:09:40.000Z,mit,,flock-io/this-that-model-1.0,T2,finetune_domain,Mapika/decider-2b,ecision - structured-output - calibration - decision-making - deltan,"base_model=decider-2b (Qwen3.5-2B DeltaNet decision head); card gives no evidence of an independently trained head, so treated as a finetune of decider-2b despite being named alongside the T1 exhibits"
flock-io/this-that-model-1.1,model,fc083c82bd5872abfeaf0d44cf7482324efce87d,2026-09-22T18:23:59.000Z,mit,1881825088,decider-2b,T1,,,ion   - structured-output   - calibration   - decision-making   - de,named T1 (own recipe/decision head; see card)
evalengine/this-that-model-1.1-gguf,model,037e8e66a1d16603c638160b087e8788b3fdb602,2026-09-23T13:22:48.000Z,mit,,flock-io/this-that-model-1.1,T2,finetune_domain,Mapika/decider-2b,"this-that-model-1.1), a 1.88B typed decision model. It is used by Unbound'","base_model=decider-2b (Qwen3.5-2B DeltaNet decision head); card gives no evidence of an independently trained head, so treated as a finetune of decider-2b despite being named alongside the T1 exhibits"
mradermacher/this-that-model-1.2-GGUF,model,72f46a85ded9751ac889feca4cd6285e263fcda1,2026-09-24T01:23:40.000Z,mit,,flock-io/this-that-model-1.2,T2,finetune_domain,Mapika/decider-2b,ecision - structured-output - calibration - decision-making - deltan,"base_model=decider-2b (Qwen3.5-2B DeltaNet decision head); card gives no evidence of an independently trained head, so treated as a finetune of decider-2b despite being named alongside the T1 exhibits"
LocalLLaMA/typed-decisions,dataset,c76749ec58bd8c3d2ea706b31c333a9059c38f90,2026-09-16T07:42:28.000Z,apache-2.0,,,D,,,0 language: - en pretty_name: Typed Decisions size_categories: - n<1K task,dataset with typed-decision evidence in card
tasksource/tasksource-jev-typed-decisions,dataset,01cf47f3854cc90dc6e60b744586b1c843a3c639,2026-09-22T09:02:21.000Z,other,,,D,,,"target`. `kind` is `choice`, `noul` (one truth probability), or",dataset with typed-decision evidence in card
n4ze3m/typed-decisions-synth,dataset,5ece89a225b23c4cd5c4bab5735a0819d61dd7d5,2026-09-20T08:27:59.000Z,mit,,,D,,,t language: [en] pretty_name: Typed Decisions Synth size_categories: [10K<,dataset with typed-decision evidence in card
tasksource/procedural-typed-decisions,dataset,b4f55bea135283127b2945c8e6fc7e68e9c56a4a,2026-09-23T08:19:17.000Z,apache-2.0,,,D,,,fig_name: partial_observation_calibration   data_files:   - split: t,dataset with typed-decision evidence in card
pngwn/typed-decisions,dataset,ccc60827116873886f36baf3e9125a2ea91cce6b,2026-09-16T13:58:26.000Z,cc-by-sa-4.0,,,D,,,- diffusion-language-model - calibration - masked-diffusion - llada,dataset with typed-decision evidence in card
pngwn/typed-decisions-v2,dataset,74a8ed2d0d28955351805f7829d7149961172f88,2026-09-16T20:11:37.000Z,cc-by-sa-4.0,,,D,,,en tags: - typed-decisions - calibration - masked-diffusion - llada,dataset with typed-decision evidence in card
pngwn/typed-decisions-causal-experiment,dataset,0529c3ba0f60bc09775b84a5aa6acae92a8871f8,2026-09-16T20:49:27.000Z,,,,X,,,none found,empty or missing card
pngwn/typed-decisions-v2-system-one,dataset,4af44cdb3cb6e7a4374ef6a2e86bbc656e93d29e,2026-09-16T23:43:56.000Z,,,,X,,,none found,dataset card has no typed-decision evidence
com-kotobalabs/typed-decisions-repo-governance,dataset,e294a83b1a846d438547dee7ba0269ae8e9a7d0c,2026-09-19T08:27:52.000Z,apache-2.0,,,D,,,gs: - typed-decisions - jev - calibration pretty_name: typed-decisio,dataset with typed-decision evidence in card
com-kotobalabs/typed-decisions-code-holes,dataset,72f6bb8d1dcf17777483da5b96081b46f3e5d279,2026-09-19T23:25:39.000Z,apache-2.0,,,D,,,"d_tokens > 100`, and a strong decision model scored 0.05 on their symbol h",dataset with typed-decision evidence in card
telepatia-ai/typed-decisions-pt-es,dataset,8c85a4d2017c12599857ad083f87536fa6424596,2026-09-22T14:42:27.000Z,apache-2.0,,,D,,,--- pretty_name: Typed Decisions PT/ES license: apache-2.0 la,dataset with typed-decision evidence in card
AirsideLabs/notam-typed-decisions,dataset,70392f206e8d52ad4a2ce93e7719b0c10f46c3a1,2026-09-23T12:03:30.000Z,cc-by-4.0,,,D,,,cc-by-4.0 pretty_name: NOTAM typed decisions language: - en tags: - aviat,dataset with typed-decision evidence in card
ZefanCai/Open-Jev,dataset,c67699e13d0ae25e35b77165a4b6b079bedc8aba,2026-09-20T20:13:01.000Z,cc0-1.0,,,D,,,rain-*.parquet       - split: calibration         path: data/release,"named T1 (own recipe/decision head; see card) | curator note: dataset repo, moved from T1 to D"
SargeDev/jev-distill-corpus-v3,dataset,fc99c6357a9f89f7512c4a987314352addead049,2026-09-21T13:50:58.000Z,apache-2.0,,,D,,,ecisions   - distillation   - calibrated-probabilities   - noul   -,dataset with typed-decision evidence in card
ZefanCai/Open-Jev-v1.1,dataset,10ad6888333fa97f8c948192797bad3de3040802,2026-09-22T23:58:56.000Z,other,,,D,,,rain-*.parquet       - split: calibration         path: data/communi,"named T1 (own recipe/decision head; see card) | curator note: dataset repo, moved from T1 to D"
Luni/laya-jev-benchmark,dataset,d75081b2a4b2ad772793d6a7f5f5b4fdca00d557,2026-09-19T14:33:48.000Z,apache-2.0,,,D,,,"tags: [benchmark, evaluation, calibration, typed-decisions, system-o",dataset with typed-decision evidence in card
Praveenrajus/jev-bench,dataset,c756399acef6682a388f6552af40232884d762d6,2026-09-20T08:07:09.000Z,other,,,D,,,ories:  - 100K<n<1M  tags:  - calibration  - system-one  - decision-,dataset with typed-decision evidence in card
samatv256/jev-decisions-v1,dataset,d063f00b9178a3a08558c20d5cbce0d0f2f5d3f2,2026-09-23T14:31:50.000Z,cc-by-4.0,,,D,,,"tion systems, and small local decision models. It is not primarily a conve",dataset with typed-decision evidence in card
pngwn/open-jev-laya-bench,dataset,9f69c7422d226aecc8cd5a952845434fb9d1da13,2026-09-18T18:36:28.000Z,,,,X,,,none found,empty or missing card
ctaxnagomi/INSTRUCT_JEV,dataset,b0a09278b9b6d232be16df110ed7ef2866d279a9,2026-09-19T05:04:24.000Z,mit,,,D,,,"pretty_name: ""INSTRUCT_JEV - TypeSafe AI Jev / System One Instructi",dataset with typed-decision evidence in card
HIT-TMG/JevEmbed-Data,dataset,fc7f44305315082d7d554d572024861e438aeffa,2026-09-24T05:39:36.000Z,"['apache-2.0', 'cc0-1.0', 'cc-by-4.0']",,,D,,,bility-estimation - control - noul - choice - score language: -,dataset with typed-decision evidence in card
vagmi/jevlite_dataset,dataset,b1c29cfe506a35579b68784b526a95dcf475dea2,2026-09-20T18:01:33.000Z,cc-by-sa-4.0,,,D,,,ation tags:   - synthetic   - calibration   - soft-labels   - decisi,dataset with typed-decision evidence in card
reachjalil/jevlogs-log-triage-benchmark,dataset,4c80b79c911ea166bddb290d9901f5bc7e03b603,2026-09-17T06:34:17.000Z,other,,,D,,,"ed public logs. Jev Logs asks TypeSafe’s Jev, through Vercel AI Gate",dataset with typed-decision evidence in card
reachjalil/jev-luna-pagerduty-trigger,dataset,ff09d859a9e2f428269227ce6cae65f69affd7e7,2026-09-17T19:07:35.000Z,mit,,,D,,,duty   - alerting   - jev   - typesafe   - gpt-5.6-luna   - vercel-a,dataset with typed-decision evidence in card
reachjalil/jev-tree-choice-cap,dataset,6f7a325a301043679946bd2bc83900c17cceee09,2026-09-18T01:17:30.000Z,mit,,,D,,,s:   - n<1K tags:   - jev   - typesafe   - taxonomy   - classificati,dataset with typed-decision evidence in card
FaroukMoc2/jev-stage2-image-beans-pilot,dataset,d677130e9b323853bf5a00581966e9bac19ab124,2026-09-18T05:07:06.000Z,mit,,,D,,,production release and model calibration evaluation remain pending.,dataset with typed-decision evidence in card
Mikhail/mini-jev-runs,dataset,8f84bb1a789bd0b31c95f02fadabc444f3c30dd4,2026-09-18T12:05:07.000Z,mit,,,D,,,ecoding - structured-output - calibration - intent-classification -,dataset with typed-decision evidence in card
ctaxnagomi/DGUI_HYPERMEM-JEV,dataset,d08660e82a81abeb0cea1bf68416c8afa3ddf183,2026-09-19T05:45:56.000Z,mit,,,D,,,- dgui-hypermem   - jev   - typesafe-system-one   - choice   - nou,dataset with typed-decision evidence in card
AndeyTait/JevForge-Mind2Web,dataset,8c6fa6c9804f5b18b38a5e4dc343d37b4ed7cf2b,2026-09-19T10:36:25.000Z,cc-by-4.0,,,D,,,th: data/dev.jsonl   - split: calibration     path: data/calibration,dataset with typed-decision evidence in card
Nebulaw1/jev-legal-judgment-tests,dataset,92626fc93c9a4404f61c6ce091c91d36acad6ec8,2026-09-20T09:56:32.000Z,,,,X,,,none found,dataset card has no typed-decision evidence
emretheus/jev-rag-benchmark,dataset,8abd1e7be208726fd9ee8fd656a2a4c8083997be,2026-09-20T17:34:41.000Z,mit,,,D,,,hmark   - jev   - openjev   - typesafe   - calibration   - system-on,dataset with typed-decision evidence in card
SargeDev/jev-distill-corpus,dataset,bd686f32e9b3982b1a46a5f0c436157e293e6c98,2026-09-21T03:30:50.000Z,apache-2.0,,,D,,,"e, outputs P(relevant) as the calibrated `yes` probability read from",dataset with typed-decision evidence in card
JonusNattapong/jev-my-bro-dataset,dataset,b02d2ba9d3c8f157add8ae91bf1ff3bf775fc41a,2026-09-21T07:15:31.000Z,other,,,D,,,lidation.jsonl       - split: calibration         path: calibration.,dataset with typed-decision evidence in card
egetheengineer/jevcraft,dataset,7372c997e1a32beb3673420cf8c8262ff37ef185,2026-09-21T09:06:29.000Z,cc-by-sa-4.0,,,D,,,ameplay  Screen recordings of TypeSafe's Jev model playing [VoxeLibr,dataset with typed-decision evidence in card
clduab11/jev-calibration-statistics,dataset,9bbe055ee8751a927f3ca94e1f4fa67e64846416,2026-09-21T16:01:54.000Z,mit,,,D,,,language:    - en  tags:    - calibration    - llm-as-judge    - eva,dataset with typed-decision evidence in card
marcmagn1/jev-alt-systemone-eval,dataset,a7a6f1948ded6b08667a89d815a46cfad21672d5,2026-09-21T17:10:46.000Z,,,,X,,,none found,empty or missing card
Jevanleeuwen/textile-samples,dataset,e74f387756d481b55552d2e270b161d53c0a0e0a,2026-09-21T23:26:16.000Z,cc-by-4.0,,,X,,,none found,dataset card has no typed-decision evidence
JonesLin/next-jev-laya-test,dataset,f52fb89c13a59a6576fa500eb5700545ec9449c9,2026-09-22T05:46:44.000Z,cc-by-nc-4.0,,,X,,,none found,dataset card has no typed-decision evidence
JonesLin/next-jev-phase1-accepted,dataset,94348445f71edc7c089aace23a2bfb89bd8a4d22,2026-09-22T08:29:10.000Z,,,,X,,,none found,dataset card has no typed-decision evidence
fukayatti0/jev-japanese-judgment,dataset,011d426f61365b1f20088a1fa40399ff07df0197,2026-09-22T16:26:38.000Z,,,,X,,,none found,dataset card has no typed-decision evidence
JonesLin/next-jev-stage1-multi-model-cot,dataset,7f3c27af550039847ff729dac44fa0611a20acb3,2026-09-23T05:34:18.000Z,,,,X,,,none found,dataset card has no typed-decision evidence
JonesLin/next-jev-stage2-merged-verified-20260923,dataset,7da062a3020cb17fd1dfbfd1457f15d6a6c748e0,2026-09-23T06:10:25.000Z,,,,X,,,none found,dataset card has no typed-decision evidence
yehor-oleksiuk/bonzi-vs-jev-wanli256,dataset,685a256d21a2d0d32d9a524c909065bcb2501bc8,2026-09-23T08:46:12.000Z,,,,D,,,Source | |---|---|---|---| | TypeSafe Jev (API) | **79.3%** (203/25,dataset with typed-decision evidence in card
soyrsoyr/jev-playground-rlcd-v0,dataset,0e7293bd1377df2b49fe5ca3103c75ee408b5aeb,2026-09-23T14:07:05.000Z,mit,,,D,,,ategories: - 1K<n<10K tags: - calibration - zero-shot-classification,dataset with typed-decision evidence in card
JonesLin/next-jev-stage2-nextjev,dataset,32034c66a7ab856101bac2bd7cb6852d8de4d990,2026-09-23T17:09:08.000Z,,,,X,,,none found,dataset card has no typed-decision evidence
sujalgawas/jev-1min-stock-bars,dataset,b456683f41a514cb31a2313de59c303b818834af,2026-09-23T23:47:36.000Z,,,,X,,,none found,dataset card has no typed-decision evidence
JonesLin/next-jev-tetris-decisions-10k,dataset,ff95cff11d6fd543e2b31df39e4f63b869593713,2026-09-24T01:36:11.000Z,,,,X,,,none found,dataset card has no typed-decision evidence
KikiNLP/CanITrustYou-Jev,dataset,6aa473a54e1d26c0c5b4aae6f14cf1f73d0c8cc3,2026-09-24T03:17:11.000Z,cc-by-nc-4.0,,,D,,,hem?** We evaluate [Jev-style System One models](https://typesafe.ai/b,dataset with typed-decision evidence in card
liliruli/jev-api-article-assets,dataset,8f8dd4b05c03c6de97abe4e8d423bd12b10a30ce,2026-09-24T03:42:02.000Z,,,,X,,,none found,empty or missing card
TriadParty/jevm-news,dataset,96beb31d311a8180d4e30e1b50eed0b91a2f1d14,2026-09-24T04:38:42.000Z,other,,,X,,,none found,dataset card has no typed-decision evidence
JanerasGate/jev-distill-corpus-v3,dataset,a773ce084b4218f528afddcc3cb6dd1c85ca5375,2026-09-24T05:39:07.000Z,apache-2.0,,,D,,,ecisions   - distillation   - calibrated-probabilities   - noul   -,dataset with typed-decision evidence in card
kishida/jev-bench,dataset,99588687396152c225431fff29c134127ee142e6,2026-09-24T06:32:19.000Z,cc-by-sa-4.0,,,D,,,"iting an answer** — the Jev / TypeSafe System One style of API, wher",dataset with typed-decision evidence in card
JonesLin/next-jev-choice-cot-200k,dataset,50e1e5d742381ac4b04165497990f6df376b06d8,2026-09-24T06:44:20.000Z,,,,D,,,"on types: {'choice': 166423, 'noul': 33577} (noul questions are",dataset with typed-decision evidence in card
erol4/jev-qc-clips,dataset,6e49d610bab472007dc84de7287bf0f9b183e137,2026-09-24T11:30:10.000Z,,,,X,,,none found,empty or missing card
FrontiersMind/jev-labelled-data-temp,dataset,49f38c6d1ca1eb00f791a80d0e8b56296f402ace,2026-09-24T13:09:39.000Z,other,,,X,,,none found,dataset card has no typed-decision evidence
roskosmos19/SystemOne,dataset,adeb2306571835dde6ee25ff3fe6af00a514e505,2026-09-19T07:20:09.000Z,,,,D,,,uation dataset** for a hybrid System One + Agentic model.  This datase,dataset with typed-decision evidence in card
dylantom2012/open-system-one-bench,dataset,9590bb2b3b4a155cd97a86fa89dc87c0e1a3fb37,2026-09-21T08:45:04.000Z,mit,,,D,,,model-comparison   - jev   - typesafe   - cross-encoder   - per-exa,dataset with typed-decision evidence in card
pngwn/system-one-decisions,dataset,fe081073641c58f336acafe090002e4435313c0a,2026-09-16T13:58:47.000Z,cc-by-nc-4.0,,,X,,,none found,dataset card has no typed-decision evidence
DavidHatley/system-one-mini-data,dataset,319c9329b4178e647e048fe8107a75ecc42e39c1,2026-09-16T17:02:50.000Z,apache-2.0,,,D,,,t-classification pretty_name: System One Mini Synthetic Diagnostics co,dataset with typed-decision evidence in card
dwidlee/systemone-lite-general,dataset,c14eb7f7518f1d15cfcc27ac300c070a145d506a,2026-09-19T08:05:11.000Z,mit,,,D,,,LM SFT).  Not affiliated with TypeSafe AI / Jev. Labels are rule-bas,dataset with typed-decision evidence in card
shreyanbr/system-one-training-pairs,dataset,813f34c0fe7180fefe581a502d5fc732866818b2,2026-09-19T20:18:45.000Z,apache-2.0,,,D,,,on tags:   - distillation   - calibration ---  # System One training,dataset with typed-decision evidence in card
dwidlee/systemone-lite-phase2,dataset,c85990fa3865402d1795563098c6aeefd5bce23e,2026-09-20T14:47:51.000Z,apache-2.0,,,D,,,systemone-lite-phase2  Typed System One distill rows (`task` / `state,dataset with typed-decision evidence in card
kaivoss/system-one-270m-data,dataset,f31d5a3f3da828021c792edf5ab4b93cf60fe01b,2026-09-21T23:14:44.000Z,apache-2.0,,,D,,,m-one   - typed-decisions   - calibration   - synthetic ---  # syste,dataset with typed-decision evidence in card
caiovicentino1/eikos-decisions,dataset,26d9a680efdf5c05a0aa12d97231b0cc70898392,2026-09-24T00:04:26.000Z,cc-by-4.0,,,D,,,ion tags: - decision-making - calibration - distillation - finance -,dataset with typed-decision evidence in card
mghafiri/decision-model-scenarios,dataset,f564a8cca9dcf0a3d85dfbb4f55690386d9c7273,2026-09-22T13:36:08.000Z,mit,,,D,,,t language: - en pretty_name: Decision Model Scenarios size_categories: -,dataset with typed-decision evidence in card
chaoliangUNSW/MacJev-0.8B-Decision-Data,dataset,2688fe069b693fb09fbacf92c0890488b19fd561,2026-09-24T11:25:08.000Z,,,,D,,,MacJev-0.8B is a Qwen3.5-0.8B decision model. For each option it outputs a,dataset with typed-decision evidence in card
Layan544/3D,model,7cbc48b413d95335d16ab755b438ab80e5d32573,2026-09-18T20:29:55.000Z,,,,X,,,none found,empty or missing card
aaroncool9/laya,model,55fd0220a1734502dee42d31cb0794b1b56ad17e,2026-09-19T08:26:49.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"tion tags: [laya, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
akpsahan/laya,model,d96df1649680e4acd18f7f20c5dc6d2b1bd1143d,2026-09-19T18:53:24.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"tion tags: [laya, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
daliborsb/laya,model,cba84b663fe8024d86af5a9139cc2aa293a16dc6,2026-09-19T22:31:16.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"tion tags: [laya, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
aac6fef/laya-multilingual-coreml-ane-w8,model,7503714810747a879b1e310074a9398bc573e739,2026-09-20T03:23:09.000Z,apache-2.0,,convaiinnovations/laya-multilingual,T2,format_conversion,convaiinnovations/laya-multilingual,"lingual-coreml-ane-w8  **Laya typed decisions on Apple Silicon, using CPU",format_conversion of base_model convaiinnovations/laya-multilingual (chained by name pattern + base_model field)
aac6fef/laya-multilingual-coreml-snake,model,e580bca9c1a8f5e6084afedc49cba4a166dfc6f2,2026-09-20T03:23:46.000Z,apache-2.0,,convaiinnovations/laya-multilingual,T2,format_conversion,convaiinnovations/laya-multilingual,"ilingual-coreml-snake  **Laya typed decisions on Apple Silicon, using CPU",format_conversion of base_model convaiinnovations/laya-multilingual (chained by name pattern + base_model field)
sekkit/laya,model,97f34fefc62be9bf1170a48f408d6efb81c19cf2,2026-09-20T05:11:38.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"tion tags: [laya, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
aaroncool9/laya-vision-smolvlm-256m,model,0c939ac5119c3f77befe5c8986b1866fda8a8b54,2026-09-20T12:39:22.000Z,cc-by-nc-sa-4.0,236562310,HuggingFaceTB/SmolVLM-256M-Instruct,T2,other,convaiinnovations/laya,language: - en tags: - laya - calibration - decision-model - vision,name/base_model references laya
nvkudva/laya-web-q8,model,a1f49ac3c927b2e694a074af081d043adaa0fda1,2026-09-20T13:11:22.000Z,apache-2.0,,convaiinnovations/laya,T2,format_conversion,convaiinnovations/laya,ebassembly   - in-browser   - calibrated-decisions   - classificatio,format_conversion of base_model convaiinnovations/laya (chained by name pattern + base_model field)
Emerald7664/laya,model,59bce85b0afa0df19e8447a11cef68fe18e37c4c,2026-09-20T17:03:45.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"tion tags: [laya, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
Gtrkrsk/laya,model,f6029af5253c735c891f0678ba49879469ba4cf8,2026-09-20T21:16:05.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"tion tags: [laya, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
p-yan/laya-quanto,model,070a6e6097632683a455c1b9180953f0ef8d6d1d,2026-09-20T21:39:42.000Z,apache-2.0,,convaiinnovations/laya,T2,quantization,convaiinnovations/laya,none found,quantization of base_model convaiinnovations/laya (chained by name pattern + base_model field)
BlueAquilae/laya-pack-shaped,model,befbdb518ac0aa0bdee9c8f3b061dc23d129d93b,2026-09-21T00:03:48.000Z,,421293830,,X,,,none found,empty or missing card
telepatia-ai/laya-pt-es-nli,model,71459abd38f4e439b2f4e3a2dae87573ae40c77e,2026-09-21T00:14:02.000Z,apache-2.0,321908998,convaiinnovations/laya-multilingual,T2,finetune_language,convaiinnovations/laya-multilingual,- portuguese   - spanish   - calibrated-decisions   - rlcd   - audi,name/base_model references laya
HimanshuPathak/laya,model,9158f1271b3a832be6850a4d0c1a2ce4c2ad1520,2026-09-21T02:46:12.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"tion tags: [laya, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
alfred361/laya-web,model,17f45262cc44dd07a573c8edd05a60340441d4c2,2026-09-21T09:59:11.000Z,,,,T2,format_conversion,convaiinnovations/laya,"d it batches. Scores 0.342 on typed decisions, below the 0.461 of always a",name/base_model references laya
GeekyAbs/laya,model,b65d05b4d9eb716b163e4348026c07fbdff615bd,2026-09-21T10:27:27.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"tion tags: [laya, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
piratehack009/laya-cn-finance-relevance,model,6ee4b120b3f9fbb155450a04527b5a02b836971d,2026-09-21T13:37:04.000Z,,321908998,,X,,,none found,empty or missing card
VishalMysore/layaForWeb,model,cd232d276e3f22ca9788a9c8c1d223762808d8ed,2026-09-21T14:37:51.000Z,apache-2.0,,convaiinnovations/laya,T2,format_conversion,convaiinnovations/laya,none found,format_conversion of base_model convaiinnovations/laya (chained by name pattern + base_model field)
piratehack009/laya-cn-flash-triage,model,b4b6e63a242b442a405c0ab0d1be6ff7256f1e69,2026-09-21T15:16:03.000Z,,321908998,,X,,,none found,empty or missing card
sivasub987/mandate-1-laya,model,5039fc2e116e9e2636be13d4808f4d3621b405ab,2026-09-21T16:56:19.000Z,apache-2.0,421293830,convaiinnovations/laya-typed-decisions,T2,other,convaiinnovations/laya-typed-decisions,parate 60-example temperature calibration. An inherited option-count,name/base_model references laya
opg13/laya,model,99175af5d67919ae93b7ffc1a1db4835af14245e,2026-09-21T17:47:04.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"tion tags: [laya, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
rarha/laya-onnx,model,b5eb4528c941101660fceba5d7f95b08d4d2f530,2026-09-21T19:53:18.000Z,apache-2.0,,,X,,,none found,empty or missing card
InfinimindCreations/laya-rlcd-training,model,bc5f133f743d6cbc306270d5d6eef1d0f12db8f0,2026-09-21T20:50:14.000Z,,,,T2,other,convaiinnovations/laya,"tions/laya), the open-weights System One model.  Laya ships the buildi",name/base_model references laya
TracNetwork/mayhem-catalog-convaiinnovations-laya,model,d288cbfe560a0ff904401f57e28820aa140c11e7,2026-09-21T21:57:58.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"tion tags: [laya, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
Silversys/laya-eurusd,model,f4ac9445211d794ac4b75729edb5d16f7738c4d2,2026-09-21T23:41:49.000Z,,421293830,,X,,,none found,empty or missing card
SwagMessiah100/laya,model,9a08077dcab5588508ea33361c5be7982767cd37,2026-09-22T00:16:29.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"tion tags: [laya, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
liskasYR/laya,model,9baf31afe1b29b31425fcc2e1c27fcfdeaa70964,2026-09-22T02:10:40.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"tion tags: [laya, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
ColomboAI/C3R-Decision-Laya-421M-v0.1,model,dace0728f929684a61d7fd781b0179b8bee8eea8,2026-09-22T02:19:17.000Z,apache-2.0,,convaiinnovations/laya,T2,other,convaiinnovations/laya,m-one   - decision-making   - calibration   - c3r ---   # C3R Decisi,name/base_model references laya
SAIFIINDUSTRIES/laya,model,2ba530c97c3ef1937eeea6a1282aedd533d10217,2026-09-22T04:08:02.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"tion tags: [laya, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
2045max/laya-custom-model,model,ff010f48278fac41311247684ef9ce72fcf64eb6,2026-09-22T04:32:15.000Z,,421293830,,X,,,none found,empty or missing card
azalio/laya-doom-v3,model,d27276e3bf8275cdbc9a7a72d80cad656aa87bd7,2026-09-22T05:10:05.000Z,apache-2.0,421293830,convaiinnovations/laya,T2,other,convaiinnovations/laya,none found,name/base_model references laya
thaitea/laya-vision-smolvlm-256m-score,model,0d69aa37786bf409f467d2550a7d2dababfe8bc0,2026-09-22T06:24:49.000Z,cc-by-nc-sa-4.0,236562310,HuggingFaceTB/SmolVLM-256M-Instruct,T2,finetune_language,convaiinnovations/laya,language: - en tags: - laya - calibration - decision-model - vision,name/base_model references laya
hxrikp/laya-session-guard-pilot,model,d8f65c3c68162163b7fe0f8c06bc40cd8d12beed,2026-09-22T07:20:37.000Z,apache-2.0,421293830,convaiinnovations/laya,T2,other,convaiinnovations/laya,d every case with its shipped calibration; wrapper error rates are t,name/base_model references laya
peter2000/laya-vulnerability-groups,model,ffe575092a856bc8d9b2a0502aaed578b94dbfa7,2026-09-22T07:58:43.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,roup is asked as one binary (`noul`) typed question; all 17 are,name/base_model references laya
leli14/laya_cpu_onnx,model,c56f3aa683ffa2873e1548f79ae058c5e7f79824,2026-09-22T08:20:14.000Z,apache-2.0,,,T2,format_conversion,convaiinnovations/laya,none found,name/base_model references laya
Layasaran/research_model_v1,model,52d085ab78607b6e7266bc31d1c1405f44b515ca,2026-09-22T09:03:25.000Z,cc-by-nc-3.0,,,X,,,none found,empty or missing card
akmt-dev/laya,model,d66a1bc580fbb40891b659d7e6f0410ae73cc6c8,2026-09-22T09:21:24.000Z,,,,X,,,none found,empty or missing card
10vivo01/laya-ru-tickets,model,090a89f417d035dc83f86c6956efc8fabe0744dc,2026-09-22T09:22:13.000Z,other,321908998,convaiinnovations/laya-multilingual,T2,other,convaiinnovations/laya-multilingual,главное улучшение | | refund (noul) | ~0.70 \* | **0.921** | \*,name/base_model references laya
p-rk/decision-engine-laya-onnx,model,521f99e060d76993e99f8f79154b735a5c2cb824,2026-09-22T09:32:19.000Z,,,,X,,,none found,empty or missing card
TacFlow/laya-multilingual-GGUF,model,985b6f1faaf2d58260813a1a65c9823ae6c64ba0,2026-09-22T09:39:27.000Z,apache-2.0,,,X,,,none found,empty or missing card
Torim98/laya-multilingual-int8,model,edc3c89b21200bd7c9d77a0248bc8cdf48070cd3,2026-09-22T10:46:15.000Z,,,,X,,,none found,empty or missing card
Vaibhavhome30/laya-mlx,model,83daf678dc9dcac49090e07007a99189b948ddca,2026-09-22T11:02:59.000Z,apache-2.0,421293830,convaiinnovations/laya,T2,format_conversion,convaiinnovations/laya,"ordinal `score`, and boolean `noul` questions. All model computa",format_conversion of base_model convaiinnovations/laya (chained by name pattern + base_model field)
piffie/laya-onnx,model,17f6ef44c69f50e861d562305959b575a733120e,2026-09-22T14:04:06.000Z,apache-2.0,,convaiinnovations/laya,T2,format_conversion,convaiinnovations/laya,rnbert   - decision-model   - calibration   - snapdragon   - npu   -,format_conversion of base_model convaiinnovations/laya (chained by name pattern + base_model field)
