source,id,url,created_at,last_modified,downloads,likes_or_stars,license,base_model,description_or_card_snippet,screen_decision,screen_reason
github,ZephyrDeng/ego-jev,https://github.com/ZephyrDeng/ego-jev,2026-09-21T03:35:05Z,2026-09-24T14:06:49Z,0,9,MIT License,,Jev (TypeSafe System One) inner loop for ego-browser — one ~0.4s typed decision per DOM step instead of an LLM turn. Agent skill for ego lite.,include_model,model implementation
github,arjun988/Kev,https://github.com/arjun988/Kev,2026-09-22T15:54:57Z,2026-09-24T13:58:10Z,0,9,Apache License 2.0,,Open-source System One decision engine. Typed choice / score / noul with calibrated probabilities. Self-host with Ollama or any OpenAI-compatible model. Apache-2.0.,include_model,model implementation
github,24601/Augustus,https://github.com/24601/Augustus,2026-09-18T05:02:27Z,2026-09-24T14:33:17Z,0,9,MIT License,,"Agent skill for finding, building, evaluating, and improving decision-model systems. Compositional decision calculus, eval harnesses, and bounded prompt/program hill climbing for Software 3.0. TypeSafe Jev is the default hosted exemplar. Independent of TypeSafe.",include_harness,SDK/server/tool for decision models
github,yzfly/edgejev,https://github.com/yzfly/edgejev,2026-09-20T08:18:57Z,2026-09-24T08:56:39Z,0,9,Other,,"离线可用的本地类型化决策：4 核 CPU 单题 15.6ms。Local & offline Jev / System One inference on CPU — ONNX + INT8, no torch at runtime. 支持 laya / kev / PlayJev",include_model,model implementation
github,komorra/Eugeniusz,https://github.com/komorra/Eugeniusz,2026-09-17T14:28:44Z,2026-09-21T15:19:27Z,0,9,MIT License,,"Local, typed AI decisions for C, C++, C#, Python, Unity and Unreal Engine.",include_model,model implementation
github,ranjan2829/AskJev,https://github.com/ranjan2829/AskJev,2026-09-17T22:40:34Z,2026-09-22T13:47:41Z,0,8,MIT License,,"AskJev — Jev autopilot for any website + guard on irreversible clicks (TypeSafe System One, not Claude)",include_harness,SDK/server/tool for decision models
github,himomohi/aside-jev,https://github.com/himomohi/aside-jev,2026-09-17T22:07:20Z,2026-09-23T03:00:40Z,0,8,MIT License,,"Aside agents decide with TypeSafe Jev (System One: Choice/Score/Noul). Not a Cua binding — Jev is the model, Aside is the browser runtime.",include_model,model implementation
github,cablehead/jev.nu,https://github.com/cablehead/jev.nu,2026-09-18T21:01:00Z,2026-09-22T03:08:42Z,0,8,MIT License,,Nushell module for the TypeSafe System One API: typed decisions with calibrated probabilities,include_model,model implementation
github,comoc/jev-minesweeper,https://github.com/comoc/jev-minesweeper,2026-09-20T12:50:13Z,2026-09-22T05:50:46Z,0,8,,,TypeSafe Jev (System One) にブラウザ上のマインスイーパーを解かせるデモ,include_model,model implementation
github,amithgc/local-jev,https://github.com/amithgc/local-jev,2026-09-21T09:43:00Z,2026-09-24T06:41:28Z,0,8,MIT License,," A local, offline System One server compatible with TypeSafe's Jev API. It answers typed yes/no, category and score questions with small open models.",include_harness,SDK/server/tool for decision models
github,ChenneyZhuang/laya-browser-agent,https://github.com/ChenneyZhuang/laya-browser-agent,2026-09-21T05:00:42Z,2026-09-24T14:23:28Z,0,8,Apache License 2.0,,"Local, open-source Jev alternative: browser agent decisions with Laya (System One model) on your own machine. No cloud, no API key. Playwright/CDP, MCP-friendly.",include_model,model implementation
github,daftAI2026/awesome-jev,https://github.com/daftAI2026/awesome-jev,2026-09-18T09:19:53Z,2026-09-24T14:26:56Z,0,7,,,TypeSafe System One / Jev community directory — GitHub projects & posts around typed decisions (typesafe.ai),include_model,model implementation
github,devbackend/jevgo,https://github.com/devbackend/jevgo,2026-09-21T10:02:15Z,2026-09-22T06:51:37Z,0,7,MIT License,,"Unofficial Go client for the TypeSafe AI System One API (Jev) — typed questions in, calibrated answers out.",include_harness,SDK/server/tool for decision models
github,khimaros/verdict,https://github.com/khimaros/verdict,2026-09-20T20:02:47Z,2026-09-22T20:50:37Z,0,7,GNU General Public License v3.0,,turn any llama-server into a jev system one endpoint,include_harness,SDK/server/tool for decision models
github,ismaelsoilet/jev-harness,https://github.com/ismaelsoilet/jev-harness,2026-09-21T01:48:13Z,2026-09-24T12:03:52Z,0,7,MIT License,,Zero-dependency System One decision harness: 5 semantic gates saving frontier AI agent tokens on trivial errors & doom loops. Python + TypeScript + Rust. MCP-compatible.,include_model,model implementation
github,Eliot5566/JEV-Paper-Radar,https://github.com/Eliot5566/JEV-Paper-Radar,2026-09-23T03:05:13Z,2026-09-24T09:01:24Z,0,7,MIT License,,"Let Jev read every new arXiv paper each morning and surface the few you should read. Plain-English interests, calibrated probabilities, ~$0.06/day, fork and go.",include_model,model implementation
github,TheoLeeCJ/SemIf-OpenJev,https://github.com/TheoLeeCJ/SemIf-OpenJev,2026-09-16T03:51:21Z,2026-09-24T14:17:58Z,0,4195,MIT License,,"Semantic ifs from open models, on a 3090 at home. Independent; not affiliated with Jev or TypeSafe.",include_model,model implementation
github,heyjunpenn/awesome-jev,https://github.com/heyjunpenn/awesome-jev,2026-09-19T05:14:36Z,2026-09-24T14:29:55Z,0,797,MIT License,,"A verified, community-maintained catalog of 896 open-source projects built with Jev.",include_model,model implementation
github,kitfunso/hippo-memory,https://github.com/kitfunso/hippo-memory,2026-03-15T10:40:26Z,2026-09-23T18:10:39Z,0,756,MIT License,,"Biologically-inspired memory for AI agents. Decay, retrieval strengthening, consolidation. Zero runtime deps, SQLite, MCP. Benchmarked retrieval with an opt-in hosted TypeSafe Jev reranker.",include_dataset,benchmark/dataset repo
github,devagrawal09/jev-review,https://github.com/devagrawal09/jev-review,2026-09-16T21:45:36Z,2026-09-24T14:34:04Z,0,592,MIT License,,A staged code-review workflow and local dashboard built with TypeSafe Jev.,include_model,model implementation
github,thruwire/foreman,https://github.com/thruwire/foreman,2026-09-17T11:46:13Z,2026-09-24T12:12:11Z,0,541,MIT License,,Software factory foreman based on TypeSafe's Jev model,include_model,model implementation
github,anishfn/shapeshift,https://github.com/anishfn/shapeshift,2026-09-22T08:52:32Z,2026-09-24T14:34:57Z,0,525,MIT License,,"An input that becomes what you mean: one text box that morphs into the right UI as you type. Powered by TypeSafe Jev, works offline.",include_model,model implementation
github,superagents-lab/jev-search,https://github.com/superagents-lab/jev-search,2026-09-17T18:05:10Z,2026-09-24T11:52:02Z,0,447,MIT License,,"Search the web with TypeSafe's Jev: source selection, query understanding and relevance ranking. Built with Search1API.",include_model,model implementation
github,fhshaik/typesafe-mario,https://github.com/fhshaik/typesafe-mario,2026-09-16T04:57:42Z,2026-09-24T13:02:06Z,0,385,,,A TypeSafe/Jev agent that plays Super Mario Bros. from structured emulator state.,include_model,model implementation
github,tinystruct/tinystruct,https://github.com/tinystruct/tinystruct,2017-01-26T22:46:44Z,2026-09-24T07:13:55Z,0,357,Apache License 2.0,,"A lightweight, modular Java application framework for web and CLI development,         designed for AI integration and plugin-based architecture.         Enabling developers to create robust solutions with ease for building efficient and scalable applications.",uncertain,
github,realZachi/pg-jev,https://github.com/realZachi/pg-jev,2026-09-17T20:04:00Z,2026-09-24T14:19:57Z,0,331,Other,,Ask your Postgres tables questions in plain language. A PostgreSQL extension powered by TypeSafe's Jev.,include_model,model implementation
github,jkudish/jev-mcp,https://github.com/jkudish/jev-mcp,2026-09-17T02:25:38Z,2026-09-24T12:20:05Z,0,322,MIT License,,"Fast, cheap, typed judgments from TypeSafe's Jev model, as MCP tools.",include_harness,SDK/server/tool for decision models
github,itsmostafa/typesafe-mcp,https://github.com/itsmostafa/typesafe-mcp,2026-09-17T05:23:34Z,2026-09-24T12:44:37Z,0,294,MIT License,,An mcp connector to evaluate anything fast and cheap. Give your AI agent direct access to typesafe ai's jev model and open weight models like laya ,include_model,model implementation
github,jkudish/jev-browser,https://github.com/jkudish/jev-browser,2026-09-17T19:22:28Z,2026-09-24T14:12:15Z,0,259,MIT License,,Browser use using Typesafe's Jev model,include_model,model implementation
github,logan-markewich/jeff,https://github.com/logan-markewich/jeff,2026-09-19T02:17:25Z,2026-09-24T09:31:03Z,0,238,MIT License,,"A self-hosted drop-in replacement for TypeSafe's jev, powered by GliFormer.",include_model,model implementation
github,fatwang2/awesome-jev,https://github.com/fatwang2/awesome-jev,2026-09-18T02:45:39Z,2026-09-24T12:06:32Z,0,205,MIT License,,A source-backed Jev project directory with a reusable Jev-only GitHub review workflow.,include_model,model implementation
github,RomanSlack/jev-drone,https://github.com/RomanSlack/jev-drone,2026-09-16T20:54:38Z,2026-09-24T14:13:57Z,0,175,MIT License,,Camera-only autonomous drone in MuJoCo with a small judgment model (TypeSafe Jev) in the loop at 2.5Hz,include_model,model implementation
github,tamaratran/jev-pruner,https://github.com/tamaratran/jev-pruner,2026-09-18T03:00:58Z,2026-09-24T14:11:12Z,0,145,MIT License,,Claude Code plugin: trim long Bash output with TypeSafe Jev before the model sees it,include_model,model implementation
github,y0usaf/pi-jev,https://github.com/y0usaf/pi-jev,2026-09-16T05:57:10Z,2026-09-24T07:41:09Z,0,144,MIT License,,"TypeSafe Jev as a decision layer for the Pi coding agent: a measured tool-call gate plus jev_ask for typed, calibrated answers",include_harness,SDK/server/tool for decision models
github,uehaj/jev-semgrep,https://github.com/uehaj/jev-semgrep,2026-09-19T03:18:28Z,2026-09-24T14:10:40Z,0,134,Other,,"grep by meaning, across languages. TypeSafe Jev scores every line against a meaning; combine meanings with AND/OR/NOT. 意味で探す grep。日本語で英語を、英語で日本語を検索できる",include_model,model implementation
github,aowang-ai/jev-trade,https://github.com/aowang-ai/jev-trade,2026-09-17T16:33:05Z,2026-09-24T13:13:00Z,0,133,Other,,Live Jev trader on Hyperliquid,include_model,model implementation
github,Futureppo/typesafe_register,https://github.com/Futureppo/typesafe_register,2026-09-21T13:21:38Z,2026-09-24T14:13:48Z,0,122,Apache License 2.0,,typesafe.ai注册机，极致优化，无限jev,include_model,model implementation
github,Dicklesworthstone/skillranker,https://github.com/Dicklesworthstone/skillranker,2026-09-17T06:58:19Z,2026-09-24T13:23:03Z,0,116,Other,,"Rust CLI powered by Jev from TypeSafe.ai that ranks agent skills for the next step using live session context. Includes Claude Code hooks, structured JSON, abstention, and local feedback. Requires a TypeSafe API key.",include_harness,SDK/server/tool for decision models
github,devagrawal09/stanley-code,https://github.com/devagrawal09/stanley-code,2026-09-17T15:15:24Z,2026-09-23T19:29:17Z,0,114,MIT License,,Bounded TypeSafe Jev workflows for coding agents.,include_model,model implementation
github,supercorp-ai/supercov,https://github.com/supercorp-ai/supercov,2026-08-23T16:12:35Z,2026-09-24T13:52:38Z,0,113,MIT License,,Code quality and coverage for coding agents,uncertain,
github,mrnugget/jev-shell-history,https://github.com/mrnugget/jev-shell-history,2026-09-18T08:11:07Z,2026-09-24T11:44:36Z,0,109,,,Fish-style zsh history autosuggestions ranked by Jev (TypeSafe),include_model,model implementation
github,Heman10x-NGU/Verdict-open-jev,https://github.com/Heman10x-NGU/Verdict-open-jev,2026-09-17T18:01:41Z,2026-09-24T13:31:06Z,0,96,Other,,"Non-autoregressive decision engine on ModernBERT (151M) with calibrated uncertainty (RLCD), TypeSafe AI Jev benchmark audit, and in-browser WebGPU playground",include_dataset,benchmark/dataset repo
github,pithings/advocaat,https://github.com/pithings/advocaat,2026-09-16T21:23:24Z,2026-09-23T13:04:22Z,0,91,MIT License,,"A small, type-safe client for asking AI questions about your data, powered by TypeSafe Jev.",include_harness,SDK/server/tool for decision models
github,kevinbadi/jev-voice,https://github.com/kevinbadi/jev-voice,2026-09-18T21:30:35Z,2026-09-24T13:36:04Z,0,89,MIT License,,Talk to your Mac. Local whisper.cpp + one Jev (TypeSafe) call per command + macOS automation.,include_model,model implementation
github,f/jev-leftpad,https://github.com/f/jev-leftpad,2026-09-21T08:34:36Z,2026-09-24T06:45:21Z,0,84,MIT License,,Left-pad strings with TypeSafe AI's Jev. For reasons.,include_model,model implementation
github,ChetasLua/jevmeter,https://github.com/ChetasLua/jevmeter,2026-09-17T11:39:01Z,2026-09-24T14:18:45Z,0,83,MIT License,,"Put a live Jev (TypeSafe) meter on any video: every sentence scored, rendered as a 16:9 edit",include_model,model implementation
github,openlayer-ai/jevals,https://github.com/openlayer-ai/jevals,2026-09-20T19:56:13Z,2026-09-24T09:29:48Z,0,82,MIT License,,"Agent evals and guardrails as Jev decisions: one request per trace, a fraction of a cent, fast enough for the agent loop. Runs locally with Kev or Laya.",include_model,model implementation
github,giuliosmall/pg_typesafe,https://github.com/giuliosmall/pg_typesafe,2026-09-17T14:45:16Z,2026-09-24T12:09:40Z,0,82,MIT License,,Pre-alpha PostgreSQL extension for TypeSafe AI (Jev) categorical classification,include_model,model implementation
github,keltokhy/jgrep,https://github.com/keltokhy/jgrep,2026-09-18T11:11:25Z,2026-09-24T13:54:10Z,0,82,MIT License,,"grep, but the pattern is a description. Filters lines by meaning with TypeSafe's Jev decision model: ~200 ms and a thousandth of a cent per line.",include_model,model implementation
github,Bodila51/grok-bot-jev,https://github.com/Bodila51/grok-bot-jev,2026-09-19T17:15:48Z,2026-09-24T05:50:44Z,0,78,MIT License,,"Connect TypeSafe Jev to Grok Bot as a cheap decision layer - usage gates, skill template, examples",include_model,model implementation
github,qkal/Canny,https://github.com/qkal/Canny,2026-09-11T20:48:57Z,2026-09-24T12:44:03Z,0,78,MIT License,,"Stops AI coding agents from claiming work is done without evidence. Deterministic hooks decide, TypeSafe's Jev advises. Append-only ledger, zero runtime dependencies.",include_model,model implementation
github,realZachi/typesafe-adblock,https://github.com/realZachi/typesafe-adblock,2026-09-17T17:35:21Z,2026-09-24T00:08:01Z,0,74,MIT License,,"🧹 Fun project: a Chrome extension that asks a tiny AI decision model (TypeSafe Jev) ""is this DOM element an ad?"" and pops it off the page. BYOK, no backend, not a real ad blocker.",include_model,model implementation
github,fazlerocks/jevmail,https://github.com/fazlerocks/jevmail,2026-09-19T17:07:03Z,2026-09-24T05:21:37Z,0,74,MIT License,,"Open-source AI email triage for Gmail. Sorts your inbox into Needs reply, Updates, Promos, Sales and Spam with Jev, TypeSafe AI's decision model, via Vercel AI Gateway. Read-only, runs locally, 1,000 emails in about a minute for 3 cents.",include_model,model implementation
github,ellipsis-dev/blink,https://github.com/ellipsis-dev/blink,2026-09-16T14:30:49Z,2026-09-24T12:46:11Z,0,73,,,Codebase search powered by Jev from @typesafe-ai,include_model,model implementation
github,hyperspaceai/jevcache,https://github.com/hyperspaceai/jevcache,2026-09-18T11:22:25Z,2026-09-23T14:20:37Z,0,72,,,"A decision cache for TypeSafe Jev-class models — memoize decisions so repeats are free, deterministic, and shareable. One 2 MB binary.",include_model,model implementation
github,yikangy873-gif/jev-desktop,https://github.com/yikangy873-gif/jev-desktop,2026-09-19T04:22:48Z,2026-09-24T06:59:10Z,0,68,MIT License,,TypeSafe Jev action selection inside Codex Computer Use,include_model,model implementation
github,AboveColin/HA-Jev,https://github.com/AboveColin/HA-Jev,2026-09-17T11:01:48Z,2026-09-24T10:01:02Z,0,58,MIT License,,"Ask your house a question, get a number back. Home Assistant integration for TypeSafe Jev: typed answers as sensors, four actions for automations, and a conversation agent for Assist.",include_model,model implementation
github,deepanwadhwa/OpenDecision,https://github.com/deepanwadhwa/OpenDecision,2026-09-17T21:28:58Z,2026-09-23T15:26:32Z,0,56,Apache License 2.0,,OpenDecision is an open-source semantic decision engine like typesafe's jev.,include_model,model implementation
github,Nisaka520/JevIntent,https://github.com/Nisaka520/JevIntent,2026-09-22T16:08:13Z,2026-09-24T10:10:52Z,0,55,MIT License,,微信（FkWeChat 插件）：长按消息分析意图 / 情绪 / 回复姿态，只在本机弹提示，对方无感知,include_model,model implementation
github,sharziki/semdecide,https://github.com/sharziki/semdecide,2026-09-16T17:24:18Z,2026-09-24T08:35:21Z,0,55,MIT License,,"Typed semantic decisions for Unix pipelines and CI, powered by TypeSafe AI Jev.",include_model,model implementation
github,obie/ruby_decision_model,https://github.com/obie/ruby_decision_model,2026-09-18T15:30:56Z,2026-09-22T11:27:38Z,0,50,MIT License,,Ruby client for decision models such as Typesafe Jev,include_harness,SDK/server/tool for decision models
github,andududu/jeview,https://github.com/andududu/jeview,2026-09-21T14:03:13Z,2026-09-24T07:31:22Z,0,48,MIT License,,An unofficial local visualizer for Jev (TypeSafe): a live view of every call your code makes. Not affiliated with TypeSafe AI.,include_model,model implementation
github,RafalWilinski/vibecheck,https://github.com/RafalWilinski/vibecheck,2026-09-18T14:41:49Z,2026-09-21T22:28:45Z,0,47,,,Chrome extension: vibe-check your X posts with TypeSafe's Jev before you hit Post,include_model,model implementation
github,1Panel-dev/laya-server,https://github.com/1Panel-dev/laya-server,2026-09-23T05:08:49Z,2026-09-24T13:25:11Z,0,44,Apache License 2.0,,"A self-hosted API and web interface for Laya’s structured decision models, compatible with the TypeSafe Jev API format.",include_harness,SDK/server/tool for decision models
github,burnigtm/jev-mcp,https://github.com/burnigtm/jev-mcp,2026-09-17T14:22:01Z,2026-09-24T12:45:09Z,0,44,MIT License,,"MCP server that puts TypeSafe Jev on the coding loop in Cursor, Codex, and any MCP client",include_harness,SDK/server/tool for decision models
github,intikhab49/open-jev-typed-decision-engine,https://github.com/intikhab49/open-jev-typed-decision-engine,2026-09-19T14:26:31Z,2026-09-23T13:32:22Z,0,43,Apache License 2.0,,"Open reproduction of TypeSafe Jev: a 150M typed decision engine (noul/choice/score in one non-autoregressive pass, calibrated confidence). 0.697 vs Jev's 0.727, 2.5x better calibrated, 4x faster, free. Trains on a Colab T4 in 30 min.",include_model,model implementation
github,tacticocc/Jevbridge,https://github.com/tacticocc/Jevbridge,2026-09-18T02:36:01Z,2026-09-23T22:48:04Z,0,41,MIT License,,"ACP and MCP adapter that bridges TypeSafe Jev with any LLM — computer use and typed decisions alongside Codex, Claude, Grok, and OpenCode.",include_model,model implementation
github,pinecone-io/cultivar,https://github.com/pinecone-io/cultivar,2026-06-17T20:48:19Z,2026-09-23T07:33:09Z,0,41,MIT License,,"Use cultivar to test your Agent Skills and Docs by running them in sandboxes, and across different agents. ",uncertain,
github,shantanugoel/ask-jev-skill,https://github.com/shantanugoel/ask-jev-skill,2026-09-17T10:57:10Z,2026-09-22T18:28:22Z,0,39,MIT License,,"Skill for Hermes, and other agents, to ask typesafe's jev",include_model,model implementation
github,iammrduncan/typesafe-ai-benchmark,https://github.com/iammrduncan/typesafe-ai-benchmark,2026-09-16T21:45:09Z,2026-09-22T08:39:01Z,0,38,MIT License,,This is a LLM Gateway that mimics typesafe ai structured output. Like an imposter Jev.,include_dataset,benchmark/dataset repo
github,danvega/jev-spring-boot-starter,https://github.com/danvega/jev-spring-boot-starter,2026-09-20T00:54:00Z,2026-09-24T07:21:10Z,0,37,,,A simple Spring Boot 4 starter for TypeSafe Jev using Spring MVC and RestClient,include_harness,SDK/server/tool for decision models
github,spring-ai-community/spring-ai-typesafe,https://github.com/spring-ai-community/spring-ai-typesafe,2026-09-20T12:53:27Z,2026-09-24T02:54:12Z,0,36,Apache License 2.0,,"A Java SDK for the TypeSafe AI JEV API, & Spring AI TypeSafe integrations.",include_harness,SDK/server/tool for decision models
github,samdotmak/jev-recall,https://github.com/samdotmak/jev-recall,2026-09-19T20:08:14Z,2026-09-24T08:31:35Z,0,34,MIT License,,"Retrieve by relevance, not resemblance: filter an AI assistant's memories with TypeSafe's Jev",include_model,model implementation
github,kiwi0719/jev-edge,https://github.com/kiwi0719/jev-edge,2026-09-21T13:46:04Z,2026-09-24T06:32:56Z,0,34,Apache License 2.0,,"Typed-judgment admission control at the traffic edge: three-layer prompt-injection and abuse filter for nginx/OpenResty, powered by TypeSafe Jev. Fail-open, cached, hot-reloadable.",include_model,model implementation
github,choxos/jev-reviewer,https://github.com/choxos/jev-reviewer,2026-09-18T14:47:00Z,2026-09-24T00:23:02Z,0,33,MIT License,,"Data extraction for systematic reviews, quoted from the papers. Ask a trial report and its supplements your extraction form or a RoB 2, ROBINS-I, QUADAS-2 or TIDieR template; Jev points at the lines, every answer is a verbatim quote with its page, you check it and export the table. Files stay in you",include_dataset,benchmark/dataset repo
github,zhihz/openjev,https://github.com/zhihz/openjev,2026-09-16T16:39:18Z,2026-09-24T09:45:10Z,0,33,Other,,"Local bilingual probability decisions from context, questions, and candidate answers. Independent research preview inspired by TypeSafe Jev.",include_model,model implementation
github,dannote/jev,https://github.com/dannote/jev,2026-09-17T20:53:28Z,2026-09-23T23:20:24Z,0,32,MIT License,,TypeSafe Jev for OTP: reply to Jev from a GenServer and pattern match on its answer,include_harness,SDK/server/tool for decision models
github,win4r/jev-skill-suggester,https://github.com/win4r/jev-skill-suggester,2026-09-19T15:31:35Z,2026-09-24T07:21:13Z,0,31,MIT License,,"用 TypeSafe Jev 推荐已安装 Skill / Bounded installed-skill recommendations with TypeSafe Jev. Python CLI, Codex skill, bilingual docs and live examples.",include_harness,SDK/server/tool for decision models
github,smkrv/jev-calibrate,https://github.com/smkrv/jev-calibrate,2026-09-21T11:36:40Z,2026-09-21T13:14:20Z,0,31,MIT License,,"Calibrate Jev questions against your own labels: tune criteria on labelled examples, confirm on a held-out set, get a verdict per question. Unofficial.",include_model,model implementation
github,safzanpirani/pi-jev-skill-picker,https://github.com/safzanpirani/pi-jev-skill-picker,2026-09-20T08:33:19Z,2026-09-23T23:08:43Z,0,30,MIT License,,Rank Pi Agent Skills for the current task with TypeSafe Jev,include_model,model implementation
github,AlbionaHoti/refgarden,https://github.com/AlbionaHoti/refgarden,2026-09-18T10:40:25Z,2026-09-23T18:59:34Z,0,30,MIT License,,"A spatial reference explorer for creators. Local Jev query choices, metadata highlights and source-linked collections.",include_dataset,benchmark/dataset repo
github,jaredpalmer/kev,https://github.com/jaredpalmer/kev,2026-09-17T20:49:39Z,2026-09-24T14:36:13Z,0,6609,Apache License 2.0,,tiny Jev-like family of decision models built on top of Qwen3.5 you can train and run on your own,include_model,model implementation
github,receptron/laya,https://github.com/receptron/laya,2026-09-19T15:30:52Z,2026-09-24T14:35:15Z,0,391,MIT License,,"Run Laya, the open-source Jev-compatible System-1 decision model, from Node.js / TypeScript via ONNX Runtime",include_model,model implementation
github,Yinsongxu/LLM2Jev,https://github.com/Yinsongxu/LLM2Jev,2026-09-19T10:59:33Z,2026-09-24T13:51:24Z,0,309,Apache License 2.0,,Turn local language models into Jev-style structured decision models. Get results from text and images with prefill alone—no token-by-token decoding required.,include_model,model implementation
github,FBddcz/embodied-jev,https://github.com/FBddcz/embodied-jev,2026-09-20T03:38:31Z,2026-09-24T12:07:36Z,0,222,MIT License,,"EmbodiedJev: MuJoCo robot decision workbench with MiniCPM5-2B, Jev and compatible model APIs",include_model,model implementation
github,fstandhartinger/jevbench,https://github.com/fstandhartinger/jevbench,2026-09-19T07:07:36Z,2026-09-24T14:26:37Z,0,116,MIT License,,"JevBench v1 - a benchmark for Jev-class typed decision models: smart, cheap, fast, reliable, open.",include_dataset,benchmark/dataset repo
github,bnsd55/jevmlx,https://github.com/bnsd55/jevmlx,2026-09-17T10:20:12Z,2026-09-24T11:56:47Z,0,60,MIT License,,"Jev-style parallel constrained decisions for any MLX model on Apple Silicon. Typed, schema-valid JSON in one forward pass.",include_model,model implementation
github,togethercomputer/tev1,https://github.com/togethercomputer/tev1,2026-09-23T17:39:43Z,2026-09-24T14:29:29Z,0,44,MIT License,,"Open-weight, Jev-inspired decision model finetuned on top of Qwen3.5 4B",include_model,model implementation
github,nylon-memory/NylonME,https://github.com/nylon-memory/NylonME,2026-08-04T08:22:38Z,2026-09-23T16:16:00Z,0,43,Apache License 2.0,,"A Memory Engine for AI Agents,Working  with Jev can bring higher decision accuracy . Nylon models a memory as a woven body of multiple strands of ""threads"" (facts/emotions/timing/relationships/beliefs/frequencies), with weighted edges between memory nodes forming a network graph rather than a hierar",include_model,model implementation
github,zwliJay/jev-forge,https://github.com/zwliJay/jev-forge,2026-09-19T05:44:41Z,2026-09-24T10:31:04Z,0,36,Other,,"An open training and inference stack for Jev-style decision models.  Train models to score dynamic candidate branches from a shared prefix, with support for high-cardinality choice, calibration, and fast batched inference.",include_model,model implementation
github,PromptEngineer48/laya-vs-jev-arena,https://github.com/PromptEngineer48/laya-vs-jev-arena,2026-09-21T06:11:56Z,2026-09-24T05:03:02Z,0,29,MIT License,,"Laya (open source, local) vs TypeSafe Jev (API): two AI models race in Snake and fight in a Mortal-Kombat-style arena. Every move is a real model decision.",include_model,model implementation
github,rorshopping/jev-on-a-laptop,https://github.com/rorshopping/jev-on-a-laptop,2026-09-16T09:21:53Z,2026-09-24T13:14:25Z,0,24,Other,,"Unofficial study: Jev-style parallel typed decisions on stock 1.5B-8B models on an Apple Silicon laptop. Benchmarks, research notes, and a Hugging Face Space demo.",include_dataset,benchmark/dataset repo
github,HITsz-TMG/JevEmbed,https://github.com/HITsz-TMG/JevEmbed,2026-09-22T05:57:22Z,2026-09-24T12:56:35Z,0,23,Apache License 2.0,,"Meet JevEmbed — turn embeddings into decisions. Choose, score, and judge with your choice of embedding model.",include_model,model implementation
github,0xBakeer/arbiter,https://github.com/0xBakeer/arbiter,2026-09-20T04:45:28Z,2026-09-24T03:44:55Z,0,23,MIT License,,"Serve typed-decision (System 1) models — Laya or your own — on NVIDIA GPUs or Apple Silicon, with a Jev-compatible API and coding-agent integrations",include_model,model implementation
github,nexibeo/jev-cookbook,https://github.com/nexibeo/jev-cookbook,2026-09-19T10:10:45Z,2026-09-24T11:57:27Z,0,23,MIT License,,"Practical, tested recipes for TypeSafe's Jev decision model on OpenRouter: support triage, database indexing, file organizing, tagging, taxonomies, dedupe, PII detection, extraction, search re-ranking and a browser agent.",include_harness,SDK/server/tool for decision models
github,chy4pro/jev-for-chrome,https://github.com/chy4pro/jev-for-chrome,2026-09-18T21:24:11Z,2026-09-23T10:06:08Z,0,21,MIT License,,"Jev for Chrome: drives the tab you are looking at with TypeSafe Jev, a sub-second decision model. Community port of browser-use/jev-ultrafast, not affiliated with TypeSafe.",include_model,model implementation
github,mattn/go-jev,https://github.com/mattn/go-jev,2026-09-23T13:42:51Z,2026-09-24T14:35:20Z,0,20,MIT License,,"Go SDK and CLI for TypeSafe Jev: typed decisions (yes/no, choice, score) from a model",include_harness,SDK/server/tool for decision models
github,leesk212/JEV-CPU,https://github.com/leesk212/JEV-CPU,2026-09-19T08:10:18Z,2026-09-23T12:11:49Z,0,18,MIT License,,"Run SemIf (Jev-style semantic-if decisions) on a CPU — no GPU. Reads typed option probabilities straight from an open model in one forward pass, plus a web UI.",include_model,model implementation
github,vinilana/live-jev,https://github.com/vinilana/live-jev,2026-09-18T00:11:45Z,2026-09-22T12:57:02Z,0,17,,,"2D autonomous car simulation in the browser, driven by TypeSafe's Jev decision model",include_model,model implementation
github,AbdelStark/jev-benchmarks,https://github.com/AbdelStark/jev-benchmarks,2026-09-17T07:02:47Z,2026-09-22T07:17:19Z,0,17,Apache License 2.0,,"Probability-aware evaluation for typed decision models: calibration, selective risk, latency, and reproducible benchmarks.",include_dataset,benchmark/dataset repo
github,jiawei686/jev-ultrafast-mcp,https://github.com/jiawei686/jev-ultrafast-mcp,2026-09-19T05:18:54Z,2026-09-24T00:23:13Z,0,15,MIT License,,"Hand a whole browser task off in one call: a decision model drives the page server-side, so a flow costs one call, not a turn per click. Ref-based element tables, code-checked assertions, zero-model macro replay, over the Chrome DevTools Protocol.",include_harness,SDK/server/tool for decision models
github,stefw/lkclean,https://github.com/stefw/lkclean,2026-09-19T18:53:01Z,2026-09-23T07:05:31Z,0,15,MIT License,,"Chrome extension that cleans up your LinkedIn feed: hides engagement bait, self-promo and off-topic posts using Jev, TypeSafe AI's typed classification model — and explains every decision.",include_model,model implementation
github,Prophetlab/JevPokerBench,https://github.com/Prophetlab/JevPokerBench,2026-09-21T13:51:32Z,2026-09-22T14:01:45Z,0,11,MIT License,,"ProphetLab's Texas Hold'em benchmark and playground for decision models: cash and SNG leaderboards, live replays, and bring-your-own-agent tables.",include_dataset,benchmark/dataset repo
